17.86	-99.98
16.96	-100.56
17.29	-100.32
16.93	-100.51
17.11	-100
16.68	-99.69
17.01	-100.52
17.24	-101.3
17.17	-100.39
16.72	-99.54
16.4	-99.06
16.31	-99.35
18.08	-101.66
17.17	-99.56
16.87	-100.3
18.09	-100.35
16.4	-99.85
16.76	-99.89
17.29	-100.95
17.11	-99.52
16.62	-101.49
17.06	-100.58
17.13	-100.05
17.11	-101.2
16.72	-99.94
17.23	-101.11
17.11	-101.19
18.3	-100.14
16.68	-98.37
16.38	-98.51
17.2	-101.28
17.15	-101.13
17.97	-101.37
16.73	-100.16
16.73	-99.55
17.91	-100.16
17.85	-101.31
17.21	-99.68
17.13	-100.44
18.32	-100.99
16.71	-99.74
16.27	-99.62
16.93	-100.32
17.06	-101.15
16.56	-98.47
16.85	-100.17
16.84	-100.19
17.22	-101.44
17.74	-100.55
16.66	-99.3
16.8	-99.19
16.61	-99.83
16.31	-98.46
17.3	-99.26
17.93	-101.5
16.65	-100.08
16.78	-99.35
17.81	-101.25
16.85	-99.77
16.94	-100.18
17.07	-99.26
16.91	-100.03
17.41	-99.62
16.81	-100.39
17.24	-101.25
16.7	-99.7
16.15	-98.8
16.47	-98.44
16.75	-99.73
17.06	-100.48
17.37	-101.1
16.88	-99.86
17.07	-99.59
16.8	-100.2
17.9	-100.33
16.66	-99.74
18.45	-100.22
17.33	-100.84
17.06	-100.1
16.3	-98.53
17.23	-100.26
17.33	-100.8
17.08	-101.16
16.47	-98.51
17.94	-99.49
16.67	-99.75
17.23	-99.63
18.15	-100.88
16.7	-99.67
16.44	-99.35
18.04	-100.45
16.87	-100.16
16.44	-99.75
16.94	-100.24
17.7	-101.54
17.17	-100.57
16.79	-99.76
16.75	-99.29
16.5	-98.37
17.28	-101.62
17.28	-100.34
16.28	-100.61
16.77	-102.1
16.46	-99.02
18.39	-100.2
18.05	-100.54
18.34	-100.1
16.59	-98.43
17.19	-98.49
17.4	-101.77
17.49	-101.91
16.6	-100.46
16.34	-98.47
16.18	-98.69
16.72	-99.36
18.01	-100.51
17.54	-101.29
17.9	-99.45
16.28	-98.51
16.4	-98.82
16.93	-98.48
17.3	-99.3
17.14	-99.17
16.93	-99.41
16.43	-99.34
16.94	-99.9
16.91	-98.26
16.78	-100.27
17.08	-100.21
16.47	-98.29
17.03	-99.84
17.4	-98.85
16.31	-99
16.34	-98.85
16.83	-100
16.9	-99.82
16.8	-99.73
16.73	-99.7
17.12	-100.62
16.44	-98.9
16.43	-98.95
17.31	-101.31
18.09	-101.1
17.91	-99.93
16.66	-99.76
16.49	-98.5
17.32	-100.93
16.38	-99.78
17.39	-101.07
16.85	-99.71
17.35	-100.25
18.22	-100.91
16.95	-101.11
16.48	-99.04
17.92	-100.03
17.03	-100.14
16.68	-99.67
18.01	-100.53
16.97	-99.68
17.01	-99.8
16.53	-99.72
16.47	-99.17
18.12	-100.45
17.12	-100.15
16.89	-100.11
17.08	-101.13
17.69	-100.5
16.5	-99.26
17.15	-101.25
17.91	-100.4
17.9	-101.58
16.39	-98.53
16.45	-98.47
17.81	-101.81
17.05	-100.45
16.95	-100.15
16.33	-98.72
16.26	-98.81
17	-100.22
16.69	-99.68
16.67	-99.68
16.88	-100.18
16.84	-100.31
17.34	-101.6
17.49	-100.75
18.15	-100.35
16.72	-98.43
17.99	-100.62
17.16	-101.48
17.16	-99.77
17.14	-101.47
17.84	-100.85
17.07	-99.86
16.5	-98.48
16.56	-98.48
17.16	-100.2
16.67	-99.08
16.65	-99.06
17.07	-100
16.95	-98.91
17.96	-100.6
17.3	-100.56
16.09	-99.53
17.02	-99.27
17.67	-101.13
18.03	-101.73
17.35	-101.25
16.97	-100.4
17.21	-100.21
17.17	-101.44
16.47	-99.07
16.17	-98.82
18.19	-101.54
17.51	-101.24
17.74	-101.41
17.28	-99.91
17.3	-101.66
17.13	-100.05
17.77	-100.26
17.01	-99.85
16.67	-99.39
17.14	-101
17.2	-101.15
18.13	-99.97
17.07	-100.14
16.5	-99.03
17.99	-100.24
16.46	-98.29
16.9	-99.78
17.11	-99.71
17.92	-101.1
16.43	-99.3
18.07	-99.8
17.92	-98.95
16.91	-100.1
17.25	-100.55
17.17	-100.25
16.68	-99.69
16.96	-100.5
16.71	-99.13
16.77	-99.69
17	-99.48
17.2	-100.52
16.77	-99.42
17.31	-100.47
18.1	-100.36
16.86	-99.31
17.21	-99.87
16.62	-99.87
16.73	-99.93
17.21	-100.48
18.05	-99.61
16.89	-100.37
17.36	-100.57
18.09	-100.44
16.72	-99.7
17.5	-101.18
16.87	-99.42
16.86	-100.25
16.42	-99.33
18.01	-99.89
16.43	-98.46
17.82	-98.42
18.14	-100.55
16.43	-100.96
17.18	-100.8
17.11	-100.41
17.18	-101.12
17.71	-101.27
16.69	-98.09
17.24	-99.52
16.76	-99.7
17.22	-100.49
17.24	-100.39
16.95	-101.58
18.1	-101.67
18.15	-100.62
17.29	-101.07
18.05	-99.78
17.04	-100.42
17.39	-101.38
17.1	-99.88
16.64	-99.66
16.68	-99.65
18.23	-100.02
15.89	-98.97
15.94	-98.98
18.23	-100.24
16.95	-98.82
16.62	-99.32
18.06	-99.34
17.22	-99.97
16.9	-100.44
17	-100.6
17.02	-99.64
18.08	-101.33
16.9	-98.68
16.91	-100.01
16.87	-100.25
17.29	-100.76
17.08	-99.98
17.82	-100.09
17.78	-100.08
16.6	-99.35
17.8	-101.43
16.81	-100.18
16.36	-99.4
18.22	-100.47
17.82	-101.29
17.69	-101.36
17.77	-101.38
16.5	-100.68
16.89	-100.46
16.79	-100.12
16.87	-100.1
17.93	-101.35
16.7	-98.46
18.01	-101.46
15.68	-99.43
17.31	-100.86
16.9	-99.69
16.83	-100.13
16.64	-99.66
16.15	-99.62
16.69	-99.73
17.28	-100.02
16.82	-99.71
17.88	-99.97
17.66	-101.22
17.75	-101.77
17.28	-100.3
17.18	-100.15
17	-100.2
17.42	-101.32
16.89	-99.3
17.06	-99.99
16.42	-98.36
16.86	-100.26
18.12	-100.23
16.18	-98.61
16.67	-101.08
17.26	-99.76
16.37	-99.24
17.1	-99.98
17.03	-98.89
16.78	-98.48
17.89	-101.43
17.81	-101.58
17.34	-101.13
17.12	-101.25
17.14	-101.3
18.16	-100.27
17.82	-101.45
17.81	-101.45
16.43	-98.38
18.07	-99.7
16.69	-98.6
16.35	-99.47
17.38	-100.99
17.29	-102.06
17.29	-102.12
17.48	-100.96
17.39	-101.03
16.24	-99.48
17.36	-100.56
16.74	-98.49
17.42	-101.76
17.25	-100.63
17.87	-100.52
17.8	-100.59
16.54	-98.46
17.16	-99.95
17.14	-101.25
17.29	-101.23
16.21	-99.45
16.48	-98.48
16.84	-100.33
16.79	-100.68
17.28	-101.11
17.34	-101.37
17.89	-99.89
17.25	-100.25
18.1	-100.22
18.08	-100.47
18.05	-100.91
17.8	-101.7
16.76	-99.71
16.72	-98.66
16.42	-98.52
18.02	-99.84
17.18	-101.24
16.93	-99.22
17.25	-101.08
17.65	-99.69
17.13	-101.89
16.54	-100.56
17.73	-101.41
17.19	-100.51
17.47	-100.61
17.7	-101.17
16.85	-99.85
18.01	-100.72
17.25	-99.91
16.59	-100.42
16.62	-100.51
16.36	-99.25
16.83	-100.11
16.03	-99.06
16.17	-99.11
16.61	-98.94
16.63	-98.89
16.87	-100.22
16.91	-100.17
16.96	-100.15
18.33	-100.78
16.87	-100.22
17.07	-100.19
16.91	-100.25
16.18	-98.67
17.08	-100.25
18.04	-99.71
17.16	-99.85
16.36	-98.56
17.09	-101.39
16.42	-100.05
17.41	-101.09
16.23	-99.36
16.28	-99.33
17.04	-100.63
17.9	-100.04
17.85	-101.66
16.85	-100.26
17.06	-100.6
17.24	-101.22
18.21	-101.56
17.67	-101.22
16.81	-100.23
16.63	-100.35
17.7	-101.01
16.69	-99.65
17.05	-99.09
16.89	-100.4
16.61	-99.76
16.46	-99.04
16.8	-98.61
16.45	-98.43
16.74	-99.99
17.3	-101.23
18.2	-100.67
18.33	-100.92
17.45	-100.93
18.12	-101.68
16.94	-99.84
16.51	-98.47
17.96	-100.62
16.58	-99.72
17.03	-100.27
16.54	-100.41
15.89	-98.95
17.04	-100.21
17.07	-98.79
16.51	-98.96
16.81	-101.43
17.01	-100.21
16.8	-99.95
16.66	-100.16
18.02	-100.47
16.71	-99.93
18.13	-100.69
17.74	-100.53
17.04	-100.12
16.61	-98.97
16.72	-99.74
16.71	-99.73
16.82	-99.68
16.93	-99.57
18.14	-100.49
17.01	-100.19
16.93	-100.25
16.87	-102.24
17.76	-101.3
16.69	-99.75
16.68	-99.75
16.7	-99.74
18.42	-99.55
16.69	-99.74
18	-100.62
18.21	-100.98
17.69	-101.28
17.94	-99.4
17.5	-101.17
17.31	-100.75
17.76	-99.1
16.6	-98.45
16.53	-99.81
17.72	-101.48
16.8	-100.11
16.42	-99.6
16.39	-99.68
16.37	-99.56
16.57	-99.23
17.13	-99.13
16.2	-99.31
16.37	-99.65
16.22	-99.42
16.35	-99.71
16.38	-99.36
16.28	-99.41
16.17	-99.47
16.06	-99.41
16.7	-99.12
17.32	-101.31
16.2	-99.43
16.05	-99.38
17.12	-100.97
16.73	-99.73
17.79	-101.29
18.02	-101.75
17.32	-100.84
16.7	-98.57
16.88	-100.79
16.97	-100.06
16.64	-99.72
16.92	-100.07
17.48	-101.77
15.7	-99.26
18.07	-101.57
18.03	-100.55
17.24	-100.14
17.37	-101
17.34	-101.27
16.49	-99.06
17.45	-101.39
16.32	-99.63
17.81	-101.43
16.53	-99.29
16.49	-98.3
17.7	-101.25
16.8	-100.1
17.17	-99.78
16.46	-98.29
17.59	-101.26
17.81	-101.58
17.36	-101.23
16.71	-99.69
16.7	-99.69
16.68	-99.7
16.7	-99.69
16.9	-100.83
16.71	-99.7
16.74	-99.65
16.69	-99.69
16.69	-99.69
16.7	-99.7
16.74	-98.38
16.51	-98.52
16.55	-98.46
17	-99.99
16.7	-99.69
17.12	-99.27
17.74	-100.22
18.37	-100.81
18.13	-99.79
16.65	-99.68
16.7	-99.64
17.21	-100.05
16.49	-99.59
16.61	-98.91
16.56	-98.92
16.64	-98.88
16.6	-98.83
16.65	-98.89
16.99	-100.11
16.62	-98.89
17.41	-101.03
16.65	-98.9
16.7	-99.7
17.23	-100.86
16.64	-98.89
16.67	-98.86
18	-100.5
16.8	-100.13
17.69	-101.51
16.65	-98.88
16.64	-98.27
16.69	-98.86
16.65	-98.85
16.64	-98.86
17.77	-99.73
16.66	-98.88
17.25	-100.52
17.89	-101
16.62	-98.78
17.9	-98.4
16.38	-98.84
16.83	-99.87
17.89	-101.09
17.52	-101.2
16.68	-98.5
16.64	-98.89
16.67	-99.1
16.81	-100.49
16.99	-99.55
16.66	-98.88
17.93	-101.54
16.55	-100.93
16.81	-99.25
16.6	-99.67
16.97	-100.22
17.09	-99.28
17.78	-100.33
17.95	-100.46
17.6	-101.06
17.49	-101.13
16.66	-98.82
16.79	-99.89
17.91	-101.68
16.89	-100.27
16.81	-99.68
16.96	-100.38
16.38	-98.43
18.4	-100.44
17.15	-100.21
17.26	-101.25
16.86	-99.6
16.9	-99.73
17.95	-101.18
17.61	-101.51
17.35	-100.93
17.17	-100.25
16.59	-99.3
17.02	-100.1
17.41	-99.45
17.21	-99.77
17.55	-98.78
17.83	-101.38
17.32	-100.76
18.01	-99.6
16.11	-98.97
16.31	-99.37
16.65	-98.91
17	-100.03
17.16	-100.08
17.73	-101.89
18.02	-101.76
17.08	-100.03
16.81	-100.16
17.04	-100.65
17.9	-100.04
16.64	-98.17
17.27	-101.62
16.51	-98.32
16.98	-98.64
17.12	-101.16
17.17	-101.14
16.54	-98.44
17.25	-100.44
16.77	-98.5
17.16	-101.15
16.9	-100.52
17.02	-99.95
16.6	-98.87
17.19	-100.35
16.62	-98.8
17.28	-101.34
16.5	-98.58
16.92	-99.93
16.68	-99.41
17.37	-101.33
16.48	-98.44
16.85	-98.28
16.24	-98.67
16.5	-98.48
17.92	-99.6
16.6	-98.44
16.76	-99.79
16.48	-100.09
17.33	-101.2
15.84	-99.81
16.92	-99.6
16.87	-100.08
17.4	-100.31
16.92	-99.58
16.34	-98.42
16.49	-99.68
17.41	-101.46
16.55	-98.29
17.24	-100.19
16.29	-98.49
17.02	-99.82
16.86	-100.36
16.68	-100.05
16.88	-100.38
17.03	-99.7
17.34	-101.21
17.68	-101.17
17.73	-100.89
17.05	-101.33
16.3	-98.5
16.5	-98.48
15.92	-99.07
17.42	-101.62
16.54	-98.98
17.14	-100.38
17.59	-101.38
16.65	-98.44
16.68	-99.68
16.79	-100.12
17.15	-100.49
17.2	-100.5
18.01	-100.16
17.24	-101
16.95	-100.8
17.6	-101.14
16.93	-99.92
17.78	-101.41
16.94	-100.13
16.99	-100.16
16.87	-99.48
17.69	-101.06
18.05	-101.7
17.29	-101.2
16.83	-100.12
17.38	-101.11
16.62	-98.39
17.22	-100.29
16.58	-100.38
16.72	-99.53
17.58	-100.37
18.28	-100.15
16.64	-98.86
16.48	-98.34
16.63	-98.9
17.45	-100.84
16.62	-99.52
17.6	-101.22
16.55	-98.69
17.33	-100.78
17.48	-101.33
17.15	-101.09
16.69	-99.47
17.18	-100.06
17.03	-100.11
17.33	-101.31
17.86	-101.53
16.6	-98.89
16.76	-98.99
18.03	-99.98
16.73	-99.55
16.75	-99.72
17.65	-101.29
16.7	-98.11
16.6	-99.38
18.21	-100.61
16.44	-99.96
16.2	-100.08
17.49	-100.89
16.51	-98.39
16.98	-100.02
16.74	-99.66
16.92	-100.11
16.81	-100.6
18.18	-100.15
16.69	-99.03
18.27	-100.65
16.57	-98.94
17.13	-101.35
16.42	-98.4
16.52	-98.49
16.73	-99.7
17.51	-101.28
16.98	-100.12
16.58	-98.94
16.74	-99.72
16.93	-100.61
16.85	-100.61
16.84	-100.61
16.83	-100.64
17.08	-100.08
16.19	-98.86
16.45	-98.33
17.88	-101.44
16.89	-100.61
17.1	-101.23
16.29	-98.47
17.23	-101.19
17.71	-101.32
16.75	-100.64
17.18	-101.22
16.57	-98.46
17.03	-100.6
17.12	-100.2
17.53	-101.32
16.54	-98.64
17.43	-101.39
16.93	-100.6
16.83	-100.62
18	-100.6
16.9	-100.36
16.93	-100.46
17.11	-99.84
16.42	-98.34
16.9	-100.65
16.71	-100.05
16.91	-99.58
16.91	-100.03
17.26	-101.22
17.97	-101.46
16.72	-100.64
16.98	-100.12
16.38	-99.77
16.6	-99.33
16.79	-100.3
17.03	-100.64
18.13	-100.34
17.09	-100.16
16.25	-99.14
16.47	-98.7
17.78	-101.83
16.57	-98.47
16.88	-100.85
17.88	-100.13
16.87	-100.09
16.48	-98.52
16.12	-98.81
17.33	-101.34
17.98	-100.25
16.91	-100.18
17.5	-101.92
17.06	-100.02
17.28	-101.2
18.4	-99.77
17	-100.02
17.01	-99.89
16.94	-100.34
17.23	-100.21
17.48	-100.85
16.63	-99.43
16.09	-99.64
17.04	-100.11
17.51	-101.39
17.25	-100.75
17.34	-101.26
16.71	-98.98
17.92	-100.75
18.03	-99.83
16.36	-98.87
16.92	-99.93
16.34	-98.88
16.9	-99.96
16.47	-98.51
16.52	-98.47
17.69	-101.37
16.67	-99.44
16.82	-100.27
16.4	-98.49
16.53	-98.66
16.88	-100.11
16.31	-99.62
16.56	-98.44
16.47	-98.48
16.79	-99.62
17.33	-100.75
16.87	-100.15
16.9	-100.17
16.88	-100.29
16.45	-98.54
18	-101.74
17.55	-101.21
17.39	-99.28
16.43	-98.51
17.23	-101.22
16.61	-99.44
16.76	-100.48
17.1	-100.63
17.07	-99.58
17.69	-101.2
17.66	-101.08
18.23	-100.95
16.99	-100.1
17	-100.1
16.93	-100.14
17	-100.11
16.98	-100.11
16.74	-99.74
16.73	-99.73
16.72	-99.73
16.75	-99.71
16.73	-99.74
16.73	-99.73
16.97	-99.58
16.71	-99.74
16.48	-99.65
17.27	-101.18
16.96	-100.13
15.93	-100.01
17.07	-100.13
17.9	-99.71
17.19	-99.6
17.02	-100.11
18.22	-100
17.01	-99.98
16.94	-100.38
16.22	-99.38
16.98	-100.09
16.6	-100.34
16.96	-100.14
17.05	-100.13
16.56	-98.39
16.7	-99.68
18.13	-101.69
18.02	-101.63
16.97	-100.29
17.17	-100.79
16.56	-98.42
16.74	-99.67
17.08	-100.1
16.48	-98.53
17.88	-101.3
17.83	-101.25
17.18	-99.94
17.02	-100.1
16.93	-100.13
17	-100.08
17.36	-101.22
17.91	-101.71
17.13	-100.24
16.71	-99.35
16.74	-99.71
17.13	-99.3
18.08	-100.16
16.65	-99.73
16.58	-99.6
17.08	-99.97
16.96	-100.07
17.01	-100.07
17.03	-100.08
16.83	-99.27
18.13	-100.28
17.22	-100.29
18.17	-101.13
16.53	-99.35
17.2	-99.83
17.03	-100.11
17.71	-101.15
16.81	-99.67
17.16	-101.21
17.34	-100.6
16.52	-98.39
16.96	-99.63
18.09	-100.33
17.73	-101.35
17.91	-101.49
18	-100.74
16.43	-98.43
16.94	-99.47
17.1	-100.29
17.43	-101.62
18.03	-100.71
17.61	-99.43
17.27	-101.39
17	-100.09
16.98	-100.39
17.38	-101.37
16.34	-98.52
16.86	-100.19
17.25	-100.18
16.67	-101.97
17.12	-99.6
16.38	-99.53
16.62	-99.44
16.47	-99.57
18.09	-100.55
16.38	-99.49
16.44	-99.49
16.45	-99.46
16.21	-99.56
16.39	-99.49
16.39	-99.52
17.72	-101.39
16.96	-99.61
16.42	-99.48
17.16	-99.23
16.92	-99.65
16.45	-98.37
17.04	-99.36
17.28	-99.62
16.67	-100.01
17.08	-100.08
16.44	-98.43
17.2	-101.01
17.08	-100.86
16.03	-99.17
17.14	-99.62
17.08	-100.06
18.12	-99.88
17.13	-99.95
17.88	-99.51
16.95	-100.17
17.97	-100.27
16.98	-98.95
16.91	-100.14
16.89	-99.25
16.81	-100.14
17.16	-99.85
16.86	-100.04
16.91	-100.36
16.85	-99.57
16.63	-99.61
18.05	-100.41
16.49	-98.48
16.97	-100.17
16.2	-98.69
17.49	-101.81
17.22	-100.38
16.04	-99.78
16.57	-101.08
17.1	-101.6
16.65	-99.62
17.3	-101.45
16.89	-99.64
16.41	-99.57
17.02	-100.11
17.45	-101.71
17.19	-99.77
17.99	-99.98
18.02	-99.67
16.97	-100.48
17.06	-100.47
16.99	-99.7
18.03	-100.43
17.36	-101.01
16.71	-99.36
16.81	-100.72
16.97	-100.22
16.93	-99.67
17.87	-99.77
17.08	-100.13
18.06	-100.58
17.01	-99.61
18.25	-99.9
16.71	-99.48
16.35	-99.42
16.82	-100.25
17.31	-100.22
16.9	-100.26
16.86	-100.26
16.89	-100.28
17.09	-101.46
17.54	-101.24
16.82	-99.18
17.1	-100.26
18.2	-101.04
16.51	-98.48
17.34	-101.21
17.71	-100.68
17.24	-100.05
16.95	-100.47
17.94	-101.47
16.87	-100.28
18.16	-100.61
16.92	-99.48
18.13	-100.45
17.07	-98.9
18.01	-101.6
17.53	-101.97
16.76	-99.47
17.95	-100.41
17.96	-101.71
18.16	-100.73
17.92	-99.32
17.84	-99.98
17.82	-99.96
17.8	-99.95
17.81	-99.91
17.16	-99.61
17.8	-99.95
17.74	-99.88
17.79	-99.95
17.86	-99.9
17.8	-99.95
17.79	-99.94
17.82	-99.89
17.79	-99.94
17.82	-99.92
18.27	-100.06
17.79	-99.88
16.82	-100.35
17.72	-99.75
17.68	-101.66
17.84	-99.98
18.21	-100.21
16.53	-100.02
17.97	-99.1
16.7	-99.76
16.98	-100.25
17.8	-99.93
17.37	-100.61
17.81	-99.93
16.93	-100.14
17.17	-100.75
17.02	-100.35
17.92	-101.56
17.3	-100.56
17.65	-100.96
17.81	-99.93
16.75	-99.1
16.94	-100.05
16.63	-99.62
17.82	-99.97
16.49	-98.43
17.95	-101.75
17.99	-101.74
17.69	-101.78
16.65	-99.44
17.02	-100.3
16.66	-100.42
16.66	-100.4
16.6	-100.24
16.74	-99.74
17.36	-100.76
17.83	-99.94
17.04	-99.58
15.91	-98.86
16.3	-98.46
16.99	-100.27
16.16	-100.86
18.22	-100.4
17.09	-101.3
17.96	-101.56
17.72	-101.12
16.97	-100.1
17.64	-100.63
18.14	-99.49
17.9	-99.6
17.79	-99.96
16.76	-99.92
17.89	-99.77
17.9	-101.63
16.73	-99.65
16.59	-100.01
16.81	-100.06
16.69	-99.95
17.81	-99.94
18.04	-101.26
16	-99.24
17.41	-101.23
18.04	-100.02
17.23	-99.84
17.17	-100.56
18.16	-101.3
18.04	-101.67
16.85	-100.24
17.83	-99.96
17.14	-100.46
16.92	-100.92
16.72	-100.15
17.2	-100.98
16.84	-99.21
16.68	-99.73
16.44	-98.48
16.9	-99.54
17.38	-100.92
17.34	-100.43
16.65	-98.38
16.86	-100.11
16.98	-100.12
18.16	-100.67
17.3	-101.03
17.05	-100.12
18.06	-100.01
17.27	-100.89
17.67	-101.91
18.06	-100.48
16.8	-99.79
16.94	-100.21
17.72	-101.26
17.4	-100.68
17.06	-100.2
16.67	-99.36
16.44	-100.75
16.94	-100.52
17.6	-98.28
17.19	-100
17.31	-101.32
17.31	-101.37
16.91	-100.63
17.82	-99.95
16.7	-99.49
16.42	-99.83
18.57	-100.4
16.42	-98.48
18.18	-101.09
17.18	-101.34
16.52	-99.37
16.7	-99.93
17.4	-101.25
16.75	-99.7
16.29	-98.6
16.31	-98.59
17.23	-101.57
18.02	-100.63
18.17	-100.3
17.15	-100.68
17.25	-100.44
16.45	-99.94
18.08	-101.56
17.01	-99.47
17.97	-100.25
17.02	-100.69
17.02	-100.72
16.69	-101.86
17.31	-101.19
16.89	-99.04
17.03	-100.7
17.93	-99.62
18.15	-100.34
16.4	-99.83
17.15	-100.04
17.88	-101.62
17.13	-100.35
16.75	-99.72
17.17	-100.95
17.14	-100.12
18.05	-99.85
17.04	-99.81
18.08	-100.22
17.12	-100.05
17.55	-101.64
17.08	-99.64
17.01	-99.01
16.75	-99.73
17.11	-101.5
18.01	-99.49
16.92	-100.25
16.08	-98.89
16.97	-99.87
17.09	-99.95
17.25	-100.82
17.31	-101.69
17.36	-101.77
18.08	-100.79
16.27	-101.23
17.58	-101.3
16.93	-100.54
18.29	-100.01
16.251	-98.521
16.21	-98.58
16.17	-98.65
16.35	-98.46
15.9	-99.02
16.43	-98.51
16.53	-98.44
16.46	-98.4
15.98	-98.79
16.43	-98.32
16.46	-98.47
16.32	-98.69
16.47	-98.45
16.36	-98.47
16.5	-98.46
16.57	-98.47
16.42	-98.37
16.5	-98.57
16.49	-98.47
16.3	-98.48
15.92	-98.84
16.33	-98.46
16.48	-98.57
16.51	-98.5
16.54	-98.5
16.37	-98.46
16.34	-98.45
16.57	-98.43
16.38	-98.41
16.9	-100.31
16.54	-98.46
16.57	-98.46
16.62	-98.41
16.48	-98.29
16.44	-98.45
16.36	-98.52
16.32	-98.63
16.55	-98.47
16.2	-98.57
16.41	-98.38
16.54	-98.47
16.06	-99.21
16.53	-98.39
16.33	-98.62
16.51	-98.55
16.51	-98.32
16.56	-98.41
16.41	-98.56
16.4	-98.39
16.69	-101.36
16.55	-98.4
16.54	-98.45
16.98	-99.65
16.49	-98.3
16.17	-99.6
16.6	-98.51
17.84	-101.53
